"DateTime";"Temp.buffer Midden [Warmtapwater bwdl Geel] [°C]"
"2023-01-25 22:08:00";64,3
"2023-01-25 22:16:00";64,2
"2023-01-25 22:24:00";64,2
"2023-01-25 22:32:00";64,2
"2023-01-25 22:40:00";64,1
"2023-01-25 22:48:00";64,1
"2023-01-25 22:56:00";64,1
"2023-01-25 23:04:00";64,1
"2023-01-25 23:12:00";64
"2023-01-25 23:20:00";64
"2023-01-25 23:28:00";64
"2023-01-25 23:36:00";64
"2023-01-25 23:44:00";64
"2023-01-25 23:52:00";64
"2023-01-26 00:00:00";64
"2023-01-26 00:08:00";63,9
"2023-01-26 00:16:00";63,9
"2023-01-26 00:24:00";63,9
"2023-01-26 00:32:00";63,9
"2023-01-26 00:40:00";63,8
"2023-01-26 00:48:00";63,8
"2023-01-26 00:56:00";63,8
"2023-01-26 01:04:00";63,7
"2023-01-26 01:12:00";63,7
"2023-01-26 01:20:00";63,7
"2023-01-26 01:28:00";63,7
"2023-01-26 01:36:00";63,6
"2023-01-26 01:44:00";63,6
"2023-01-26 01:52:00";63,6
"2023-01-26 02:00:00";63,6
"2023-01-26 02:08:00";63,5
"2023-01-26 02:16:00";63,5
"2023-01-26 02:24:00";63,5
"2023-01-26 02:32:00";63,4
"2023-01-26 02:40:00";63,5
"2023-01-26 02:48:00";63,5
"2023-01-26 02:56:00";63,5
"2023-01-26 03:04:00";63,4
"2023-01-26 03:12:00";63,4
"2023-01-26 03:20:00";63,4
"2023-01-26 03:28:00";63,4
"2023-01-26 03:36:00";63,3
"2023-01-26 03:44:00";63,2
"2023-01-26 03:52:00";63,1
"2023-01-26 04:00:00";63,1
"2023-01-26 04:08:00";63,1
"2023-01-26 04:16:00";63,1
"2023-01-26 04:24:00";63,1
"2023-01-26 04:32:00";63
"2023-01-26 04:40:00";62,9
"2023-01-26 04:48:00";62,9
"2023-01-26 04:56:00";62,9
"2023-01-26 05:04:00";62,9
"2023-01-26 05:12:00";62,8
"2023-01-26 05:20:00";62,8
"2023-01-26 05:28:00";62,8
"2023-01-26 05:36:00";62,8
"2023-01-26 05:44:00";62,8
"2023-01-26 05:52:00";62,8
"2023-01-26 06:00:00";62,7
"2023-01-26 06:08:00";62,7
"2023-01-26 06:16:00";62,7
"2023-01-26 06:24:00";62,7
"2023-01-26 06:32:00";62,6
"2023-01-26 06:40:00";62,5
"2023-01-26 06:48:00";62,5
"2023-01-26 06:56:00";62,4
"2023-01-26 07:04:00";62,3
"2023-01-26 07:12:00";61,4
"2023-01-26 07:20:00";60
"2023-01-26 07:28:00";59,1
"2023-01-26 07:36:00";58,4
"2023-01-26 07:44:00";57,9
"2023-01-26 07:52:00";57,5
"2023-01-26 08:00:00";57,1
"2023-01-26 08:08:00";56,8
"2023-01-26 08:16:00";57,3
"2023-01-26 08:24:00";59,8
"2023-01-26 08:32:00";60,6
"2023-01-26 08:40:00";61
"2023-01-26 08:48:00";62,2
"2023-01-26 08:56:00";63,7
"2023-01-26 09:04:00";64
"2023-01-26 09:12:00";64
"2023-01-26 09:20:00";63,9
"2023-01-26 09:28:00";63,9
"2023-01-26 09:36:00";63,9
"2023-01-26 09:44:00";63,9
"2023-01-26 09:52:00";63,9
"2023-01-26 10:00:00";63,9
"2023-01-26 10:08:00";63,8
"2023-01-26 10:16:00";63,8
"2023-01-26 10:24:00";63,4
"2023-01-26 10:32:00";63
"2023-01-26 10:40:00";63
"2023-01-26 10:48:00";63
"2023-01-26 10:56:00";62,5
"2023-01-26 11:04:00";61,7
"2023-01-26 11:12:00";61,1
"2023-01-26 11:20:00";60,6
"2023-01-26 11:28:00";60,2
"2023-01-26 11:36:00";60,3
"2023-01-26 11:44:00";63,2
"2023-01-26 11:52:00";66,7
"2023-01-26 12:00:00";67,5
"2023-01-26 12:08:00";67,7
"2023-01-26 12:16:00";67,8
"2023-01-26 12:24:00";67,8
"2023-01-26 12:32:00";67,9
"2023-01-26 12:40:00";67,9
"2023-01-26 12:48:00";67,9
"2023-01-26 12:56:00";67,9
"2023-01-26 13:04:00";67,8
"2023-01-26 13:12:00";67,8
"2023-01-26 13:20:00";67,8
"2023-01-26 13:28:00";67,8
"2023-01-26 13:36:00";67,7
"2023-01-26 13:44:00";67,2
"2023-01-26 13:52:00";66,4
"2023-01-26 14:00:00";65,7
"2023-01-26 14:08:00";65,2
"2023-01-26 14:16:00";63,3
"2023-01-26 14:24:00";60,9
"2023-01-26 14:32:00";59,6
"2023-01-26 14:40:00";58,3
"2023-01-26 14:48:00";57,1
"2023-01-26 14:56:00";56
"2023-01-26 15:04:00";55,2
"2023-01-26 15:12:00";54,8
"2023-01-26 15:20:00";55,2
"2023-01-26 15:28:00";56,2
"2023-01-26 15:36:00";58,3
"2023-01-26 15:44:00";59,9
"2023-01-26 15:52:00";61
"2023-01-26 16:00:00";61,8
"2023-01-26 16:08:00";62,1
"2023-01-26 16:16:00";62,5
"2023-01-26 16:24:00";63,5
"2023-01-26 16:32:00";64,6
"2023-01-26 16:40:00";65,6
"2023-01-26 16:48:00";65,9
"2023-01-26 16:56:00";65,8
"2023-01-26 17:04:00";65,8
"2023-01-26 17:12:00";65,8
"2023-01-26 17:20:00";65,7
"2023-01-26 17:28:00";65,7
"2023-01-26 17:36:00";65,7
"2023-01-26 17:44:00";65,5
"2023-01-26 17:52:00";64,4
"2023-01-26 18:00:00";63,7
"2023-01-26 18:08:00";63,6
"2023-01-26 18:16:00";63,4
"2023-01-26 18:24:00";63
"2023-01-26 18:32:00";62,4
"2023-01-26 18:40:00";61,7
"2023-01-26 18:48:00";60,9
"2023-01-26 18:56:00";60,2
"2023-01-26 19:04:00";59,7
"2023-01-26 19:12:00";59,3
"2023-01-26 19:20:00";62,2
"2023-01-26 19:28:00";64,5
"2023-01-26 19:36:00";64,5
"2023-01-26 19:44:00";64,5
"2023-01-26 19:52:00";64,4
"2023-01-26 20:00:00";64,4
"2023-01-26 20:08:00";64,3
"2023-01-26 20:16:00";64,2
"2023-01-26 20:24:00";64,2
"2023-01-26 20:32:00";64,1
"2023-01-26 20:40:00";64,1
"2023-01-26 20:48:00";64
"2023-01-26 20:56:00";63,9
"2023-01-26 21:04:00";63,9
"2023-01-26 21:12:00";63,8
"2023-01-26 21:20:00";63,8
"2023-01-26 21:28:00";63,7
"2023-01-26 21:36:00";63,6
"2023-01-26 21:44:00";63,5
"2023-01-26 21:52:00";63,5
"2023-01-26 22:00:00";63,4
"2023-01-26 22:08:00";63,4
"2023-01-26 22:16:00";63,3
"2023-01-26 22:24:00";63,2
"2023-01-26 22:32:00";63,2
"2023-01-26 22:40:00";63,2
"2023-01-26 22:48:00";63,1
"2023-01-26 22:56:00";63,1
"2023-01-26 23:04:00";63
"2023-01-26 23:12:00";63
"2023-01-26 23:20:00";62,9
"2023-01-26 23:28:00";62,9
"2023-01-26 23:36:00";62,8
"2023-01-26 23:44:00";62,7
"2023-01-26 23:52:00";62,7
"2023-01-27 00:00:00";62,7
"2023-01-27 00:08:00";62,6
"2023-01-27 00:16:00";62,6
"2023-01-27 00:24:00";62,5
"2023-01-27 00:32:00";62,4
"2023-01-27 00:40:00";62,4
"2023-01-27 00:48:00";62,3
"2023-01-27 00:56:00";62,2
"2023-01-27 01:04:00";62,1
"2023-01-27 01:12:00";62,1
"2023-01-27 01:20:00";62,1
"2023-01-27 01:28:00";62
"2023-01-27 01:36:00";61,6
"2023-01-27 01:44:00";61,4
"2023-01-27 01:52:00";61,2
"2023-01-27 02:00:00";61,2
"2023-01-27 02:08:00";61,1
"2023-01-27 02:16:00";61,1
"2023-01-27 02:24:00";61
"2023-01-27 02:32:00";60,9
"2023-01-27 02:40:00";60,8
"2023-01-27 02:48:00";60,7
"2023-01-27 02:56:00";60,7
"2023-01-27 03:04:00";60,6
"2023-01-27 03:12:00";60,6
"2023-01-27 03:20:00";60,5
"2023-01-27 03:28:00";60,5
"2023-01-27 03:36:00";60,2
"2023-01-27 03:44:00";59,8
"2023-01-27 03:52:00";59,4
"2023-01-27 04:00:00";59,2
"2023-01-27 04:08:00";59,1
"2023-01-27 04:16:00";59,1
"2023-01-27 04:24:00";59,1
"2023-01-27 04:32:00";59,1
"2023-01-27 04:40:00";59
"2023-01-27 04:48:00";58,8
"2023-01-27 04:56:00";58,8
"2023-01-27 05:04:00";58,7
"2023-01-27 05:12:00";58,7
"2023-01-27 05:20:00";58,6
"2023-01-27 05:28:00";58,6
"2023-01-27 05:36:00";58,6
"2023-01-27 05:44:00";58,7
"2023-01-27 05:52:00";58,7
"2023-01-27 06:00:00";58,7
"2023-01-27 06:08:00";58,7
"2023-01-27 06:16:00";58,6
"2023-01-27 06:24:00";58,6
"2023-01-27 06:32:00";58,6
"2023-01-27 06:40:00";58,5
"2023-01-27 06:48:00";58,5
"2023-01-27 06:56:00";58,5
"2023-01-27 07:04:00";58,4
"2023-01-27 07:12:00";58,3
"2023-01-27 07:20:00";58,6
"2023-01-27 07:28:00";58,7
"2023-01-27 07:36:00";58,6
"2023-01-27 07:44:00";58,6
"2023-01-27 07:52:00";58,5
"2023-01-27 08:00:00";58,4
"2023-01-27 08:08:00";58,5
