"DateTime";"Retourtemperatuur [Warmtapwater bwdl Geel] [°C]"
"2023-02-02 17:21:00";59,32
"2023-02-02 17:22:00";59
"2023-02-02 17:23:00";58,38
"2023-02-02 17:24:00";57,96
"2023-02-02 17:25:00";57,54
"2023-02-02 17:26:00";57,25
"2023-02-02 17:27:00";57,06
"2023-02-02 17:28:00";56,82
"2023-02-02 17:29:00";56,53
"2023-02-02 17:30:00";56,43
"2023-02-02 17:31:00";56,12
"2023-02-02 17:32:00";55,84
"2023-02-02 17:33:00";55,53
"2023-02-02 17:34:00";55,3
"2023-02-02 17:35:00";54,95
"2023-02-02 17:36:00";54,73
"2023-02-02 17:37:00";54,27
"2023-02-02 17:38:00";54,09
"2023-02-02 17:39:00";53,88
"2023-02-02 17:40:00";53,41
"2023-02-02 17:41:00";53,26
"2023-02-02 17:42:00";53,09
"2023-02-02 17:43:00";52,75
"2023-02-02 17:44:00";52,76
"2023-02-02 17:45:00";44,95
"2023-02-02 17:46:00";26,5
"2023-02-02 17:47:00";25,78
"2023-02-02 17:48:00";43,68
"2023-02-02 17:49:00";52,66
"2023-02-02 17:50:00";23,92
"2023-02-02 17:51:00";23,71
"2023-02-02 17:52:00";24,98
"2023-02-02 17:53:00";44,58
"2023-02-02 17:54:00";61,37
"2023-02-02 17:55:00";63,24
"2023-02-02 17:56:00";62,41
"2023-02-02 17:57:00";61,22
"2023-02-02 17:58:00";61,31
"2023-02-02 17:59:00";61,32
"2023-02-02 18:00:00";60,26
"2023-02-02 18:01:00";59,24
"2023-02-02 18:02:00";58,31
"2023-02-02 18:03:00";57,73
"2023-02-02 18:04:00";57,36
"2023-02-02 18:05:00";56,74
"2023-02-02 18:06:00";56,46
"2023-02-02 18:07:00";56,18
"2023-02-02 18:08:00";55,9
"2023-02-02 18:09:00";55,73
"2023-02-02 18:10:00";55,51
"2023-02-02 18:11:00";55,26
"2023-02-02 18:12:00";55,04
"2023-02-02 18:13:00";54,87
"2023-02-02 18:14:00";57,48
"2023-02-02 18:15:00";40,61
"2023-02-02 18:16:00";31,82
"2023-02-02 18:17:00";54,64
"2023-02-02 18:18:00";64,13
"2023-02-02 18:19:00";57,46
"2023-02-02 18:20:00";62,44
"2023-02-02 18:21:00";57,2
"2023-02-02 18:22:00";54,68
"2023-02-02 18:23:00";55,3
"2023-02-02 18:24:00";54,47
"2023-02-02 18:25:00";54,51
"2023-02-02 18:26:00";54,69
"2023-02-02 18:27:00";55,33
"2023-02-02 18:28:00";54,97
"2023-02-02 18:29:00";61,38
"2023-02-02 18:30:00";61,77
"2023-02-02 18:31:00";61,77
"2023-02-02 18:32:00";61,86
"2023-02-02 18:33:00";61,88
"2023-02-02 18:34:00";61,34
"2023-02-02 18:35:00";61,75
"2023-02-02 18:36:00";61,73
"2023-02-02 18:37:00";61,69
"2023-02-02 18:38:00";61,3
"2023-02-02 18:39:00";61,26
"2023-02-02 18:40:00";61,32
"2023-02-02 18:41:00";61,3
"2023-02-02 18:42:00";61,26
"2023-02-02 18:43:00";61,09
"2023-02-02 18:44:00";61,09
"2023-02-02 18:45:00";60,89
"2023-02-02 18:46:00";60,82
"2023-02-02 18:47:00";60,48
"2023-02-02 18:48:00";60,51
"2023-02-02 18:49:00";60,47
"2023-02-02 18:50:00";60,44
"2023-02-02 18:51:00";60,39
"2023-02-02 18:52:00";60,39
"2023-02-02 18:53:00";60,39
"2023-02-02 18:54:00";60,26
"2023-02-02 18:55:00";60,18
"2023-02-02 18:56:00";60,14
"2023-02-02 18:57:00";60,07
"2023-02-02 18:58:00";60,02
"2023-02-02 18:59:00";59,97
"2023-02-02 19:00:00";59,11
"2023-02-02 19:01:00";59,84
"2023-02-02 19:02:00";59,89
"2023-02-02 19:03:00";59,92
"2023-02-02 19:04:00";59,95
"2023-02-02 19:05:00";59,97
"2023-02-02 19:06:00";60,01
"2023-02-02 19:07:00";60,02
"2023-02-02 19:08:00";60,02
"2023-02-02 19:09:00";60,04
"2023-02-02 19:10:00";60,03
"2023-02-02 19:11:00";60,04
"2023-02-02 19:12:00";60,03
"2023-02-02 19:13:00";60,03
"2023-02-02 19:14:00";60,03
"2023-02-02 19:15:00";58
"2023-02-02 19:16:00";58,49
"2023-02-02 19:17:00";59,38
"2023-02-02 19:18:00";59,89
"2023-02-02 19:19:00";59,93
"2023-02-02 19:20:00";59,93
"2023-02-02 19:21:00";53,07
"2023-02-02 19:22:00";57,65
"2023-02-02 19:23:00";57,66
"2023-02-02 19:24:00";57,66
"2023-02-02 19:25:00";56,53
"2023-02-02 19:26:00";55,99
"2023-02-02 19:27:00";55,2
"2023-02-02 19:28:00";54,89
"2023-02-02 19:29:00";54,89
"2023-02-02 19:30:00";53,69
"2023-02-02 19:31:00";53,28
"2023-02-02 19:32:00";52,9
"2023-02-02 19:33:00";52,53
"2023-02-02 19:34:00";52,19
"2023-02-02 19:35:00";51,88
"2023-02-02 19:36:00";51,58
"2023-02-02 19:37:00";51,29
"2023-02-02 19:38:00";50,98
"2023-02-02 19:39:00";50,68
"2023-02-02 19:40:00";50,42
"2023-02-02 19:41:00";50,17
"2023-02-02 19:42:00";49,95
"2023-02-02 19:43:00";49,95
"2023-02-02 19:44:00";49,73
"2023-02-02 19:45:00";49,52
"2023-02-02 19:46:00";49,32
"2023-02-02 19:47:00";49,12
"2023-02-02 19:48:00";48,79
"2023-02-02 19:49:00";48,61
"2023-02-02 19:50:00";48,42
"2023-02-02 19:51:00";48,27
"2023-02-02 19:52:00";48,11
"2023-02-02 19:53:00";47,95
"2023-02-02 19:54:00";47,81
"2023-02-02 19:55:00";47,69
"2023-02-02 19:56:00";47,69
"2023-02-02 19:57:00";47,44
"2023-02-02 19:58:00";47,33
"2023-02-02 19:59:00";47,22
"2023-02-02 20:00:00";47,22
"2023-02-02 20:01:00";46,95
"2023-02-02 20:02:00";46,82
"2023-02-02 20:03:00";46,71
"2023-02-02 20:04:00";46,59
"2023-02-02 20:05:00";46,59
"2023-02-02 20:06:00";46,34
"2023-02-02 20:07:00";46,21
"2023-02-02 20:08:00";46,1
"2023-02-02 20:09:00";45,97
"2023-02-02 20:10:00";45,83
"2023-02-02 20:11:00";45,7
"2023-02-02 20:12:00";45,59
"2023-02-02 20:13:00";45,47
"2023-02-02 20:14:00";45,35
"2023-02-02 20:15:00";45,23
"2023-02-02 20:16:00";45,23
"2023-02-02 20:17:00";45,1
"2023-02-02 20:18:00";44,97
"2023-02-02 20:19:00";44,84
"2023-02-02 20:20:00";44,71
"2023-02-02 20:21:00";44,58
"2023-02-02 20:22:00";44,46
"2023-02-02 20:23:00";44,32
"2023-02-02 20:24:00";44,2
"2023-02-02 20:25:00";44,07
"2023-02-02 20:26:00";43,94
"2023-02-02 20:27:00";43,81
"2023-02-02 20:28:00";43,68
"2023-02-02 20:29:00";43,56
"2023-02-02 20:30:00";43,43
"2023-02-02 20:31:00";43,43
"2023-02-02 20:32:00";43,31
"2023-02-02 20:33:00";43,19
"2023-02-02 20:34:00";43,07
"2023-02-02 20:35:00";43,07
"2023-02-02 20:36:00";42,95
"2023-02-02 20:37:00";42,7
"2023-02-02 20:38:00";42,58
"2023-02-02 20:39:00";42,47
"2023-02-02 20:40:00";42,47
"2023-02-02 20:41:00";42,36
"2023-02-02 20:42:00";42,12
"2023-02-02 20:43:00";42,01
"2023-02-02 20:44:00";42,01
"2023-02-02 20:45:00";41,77
"2023-02-02 20:46:00";41,66
"2023-02-02 20:47:00";41,55
"2023-02-02 20:48:00";41,44
"2023-02-02 20:49:00";41,44
"2023-02-02 20:50:00";41,31
"2023-02-02 20:51:00";41,2
"2023-02-02 20:52:00";41,11
"2023-02-02 20:53:00";41,01
"2023-02-02 20:54:00";40,9
"2023-02-02 20:55:00";40,8
"2023-02-02 20:56:00";40,69
"2023-02-02 20:57:00";40,6
"2023-02-02 20:58:00";40,49
"2023-02-02 20:59:00";40,4
"2023-02-02 21:00:00";40,29
"2023-02-02 21:01:00";40,2
"2023-02-02 21:02:00";40,11
"2023-02-02 21:03:00";40
"2023-02-02 21:04:00";39,92
"2023-02-02 21:05:00";39,92
"2023-02-02 21:06:00";39,82
"2023-02-02 21:07:00";39,82
"2023-02-02 21:08:00";39,71
"2023-02-02 21:09:00";39,51
"2023-02-02 21:10:00";39,42
"2023-02-02 21:11:00";39,42
"2023-02-02 21:12:00";39,33
"2023-02-02 21:13:00";39,15
"2023-02-02 21:14:00";39,07
"2023-02-02 21:15:00";38,97
"2023-02-02 21:16:00";38,97
"2023-02-02 21:17:00";38,88
"2023-02-02 21:18:00";38,7
"2023-02-02 21:19:00";38,62
"2023-02-02 21:20:00";38,62
"2023-02-02 21:21:00";38,52
"2023-02-02 21:22:00";38,42
"2023-02-02 21:23:00";38,33
"2023-02-02 21:24:00";38,25
"2023-02-02 21:25:00";38,25
"2023-02-02 21:26:00";38,16
"2023-02-02 21:27:00";38,08
"2023-02-02 21:28:00";37,92
"2023-02-02 21:29:00";37,84
"2023-02-02 21:30:00";37,75
"2023-02-02 21:31:00";37,67
"2023-02-02 21:32:00";37,6
"2023-02-02 21:33:00";37,51
"2023-02-02 21:34:00";37,51
"2023-02-02 21:35:00";37,43
"2023-02-02 21:36:00";37,36
"2023-02-02 21:37:00";37,18
"2023-02-02 21:38:00";37,18
"2023-02-02 21:39:00";37,1
"2023-02-02 21:40:00";37,03
"2023-02-02 21:41:00";36,95
"2023-02-02 21:42:00";36,87
"2023-02-02 21:43:00";36,87
"2023-02-02 21:44:00";36,78
"2023-02-02 21:45:00";36,7
"2023-02-02 21:46:00";36,52
"2023-02-02 21:47:00";36,44
"2023-02-02 21:48:00";36,35
"2023-02-02 21:49:00";36,27
"2023-02-02 21:50:00";36,17
"2023-02-02 21:51:00";36,1
"2023-02-02 21:52:00";36,1
"2023-02-02 21:53:00";36,01
"2023-02-02 21:54:00";35,92
"2023-02-02 21:55:00";35,84
"2023-02-02 21:56:00";35,77
"2023-02-02 21:57:00";35,66
"2023-02-02 21:58:00";35,57
"2023-02-02 21:59:00";35,47
"2023-02-02 22:00:00";35,4
"2023-02-02 22:01:00";35,4
"2023-02-02 22:02:00";35,32
"2023-02-02 22:03:00";35,23
"2023-02-02 22:04:00";35,04
"2023-02-02 22:05:00";34,94
"2023-02-02 22:06:00";34,86
"2023-02-02 22:07:00";34,79
"2023-02-02 22:08:00";34,69
"2023-02-02 22:09:00";34,6
"2023-02-02 22:10:00";34,6
"2023-02-02 22:11:00";34,52
"2023-02-02 22:12:00";34,52
"2023-02-02 22:13:00";34,34
"2023-02-02 22:14:00";34,22
"2023-02-02 22:15:00";34,14
"2023-02-02 22:16:00";34,02
"2023-02-02 22:17:00";33,96
"2023-02-02 22:18:00";33,96
"2023-02-02 22:19:00";33,88
"2023-02-02 22:20:00";33,79
"2023-02-02 22:21:00";33,7
"2023-02-02 22:22:00";33,54
"2023-02-02 22:23:00";33,44
"2023-02-02 22:24:00";33,34
"2023-02-02 22:25:00";33,26
"2023-02-02 22:26:00";33,17
"2023-02-02 22:27:00";33,17
"2023-02-02 22:28:00";33,17
"2023-02-02 22:29:00";33,09
"2023-02-02 22:30:00";33
"2023-02-02 22:31:00";32,84
"2023-02-02 22:32:00";32,76
"2023-02-02 22:33:00";32,71
"2023-02-02 22:34:00";32,64
"2023-02-02 22:35:00";32,55
"2023-02-02 22:36:00";32,55
"2023-02-02 22:37:00";32,48
"2023-02-02 22:38:00";32,42
"2023-02-02 22:39:00";32,35
"2023-02-02 22:40:00";32,2
"2023-02-02 22:41:00";32,14
"2023-02-02 22:42:00";32,07
"2023-02-02 22:43:00";32,07
"2023-02-02 22:44:00";32,01
"2023-02-02 22:45:00";32,01
"2023-02-02 22:46:00";31,94
"2023-02-02 22:47:00";31,89
"2023-02-02 22:48:00";31,83
"2023-02-02 22:49:00";31,68
"2023-02-02 22:50:00";31,61
"2023-02-02 22:51:00";31,54
"2023-02-02 22:52:00";31,47
"2023-02-02 22:53:00";31,4
"2023-02-02 22:54:00";31,4
"2023-02-02 22:55:00";31,32
"2023-02-02 22:56:00";31,27
"2023-02-02 22:57:00";31,17
"2023-02-02 22:58:00";31,05
"2023-02-02 22:59:00";30,98
"2023-02-02 23:00:00";30,98
"2023-02-02 23:01:00";30,93
"2023-02-02 23:02:00";30,83
"2023-02-02 23:03:00";30,83
"2023-02-02 23:04:00";30,77
"2023-02-02 23:05:00";30,71
"2023-02-02 23:06:00";30,65
"2023-02-02 23:07:00";30,6
"2023-02-02 23:08:00";30,49
"2023-02-02 23:09:00";30,42
"2023-02-02 23:10:00";30,36
"2023-02-02 23:11:00";30,28
"2023-02-02 23:12:00";30,28
"2023-02-02 23:13:00";30,23
"2023-02-02 23:14:00";30,15
"2023-02-02 23:15:00";30,08
"2023-02-02 23:16:00";30,01
"2023-02-02 23:17:00";29,95
"2023-02-02 23:18:00";29,9
"2023-02-02 23:19:00";29,84
"2023-02-02 23:20:00";29,78
"2023-02-02 23:21:00";29,78
"2023-02-02 23:22:00";29,74
"2023-02-02 23:23:00";29,69
"2023-02-02 23:24:00";29,63
"2023-02-02 23:25:00";29,58
"2023-02-02 23:26:00";29,47
"2023-02-02 23:27:00";29,43
"2023-02-02 23:28:00";29,38
"2023-02-02 23:29:00";29,34
"2023-02-02 23:30:00";29,34
"2023-02-02 23:31:00";29,29
"2023-02-02 23:32:00";29,24
"2023-02-02 23:33:00";29,22
"2023-02-02 23:34:00";29,22
"2023-02-02 23:35:00";29,16
"2023-02-02 23:36:00";29,15
"2023-02-02 23:37:00";29,09
"2023-02-02 23:38:00";29,07
"2023-02-02 23:39:00";29,07
"2023-02-02 23:40:00";29,04
"2023-02-02 23:41:00";29
"2023-02-02 23:42:00";28,95
"2023-02-02 23:43:00";28,91
"2023-02-02 23:44:00";28,84
"2023-02-02 23:45:00";28,81
"2023-02-02 23:46:00";28,76
"2023-02-02 23:47:00";28,71
"2023-02-02 23:48:00";28,71
"2023-02-02 23:49:00";28,67
"2023-02-02 23:50:00";28,67
"2023-02-02 23:51:00";28,62
"2023-02-02 23:52:00";28,57
"2023-02-02 23:53:00";28,47
"2023-02-02 23:54:00";28,41
"2023-02-02 23:55:00";28,37
"2023-02-02 23:56:00";28,34
"2023-02-02 23:57:00";28,34
"2023-02-02 23:58:00";28,3
"2023-02-02 23:59:00";28,25
"2023-02-03 00:00:00";28,18
"2023-02-03 00:01:00";28,15
"2023-02-03 00:02:00";28,05
"2023-02-03 00:03:00";27,99
"2023-02-03 00:04:00";27,94
"2023-02-03 00:05:00";27,94
"2023-02-03 00:06:00";27,94
"2023-02-03 00:07:00";27,91
"2023-02-03 00:08:00";27,87
"2023-02-03 00:09:00";27,82
"2023-02-03 00:10:00";27,77
"2023-02-03 00:11:00";27,67
"2023-02-03 00:12:00";27,64
"2023-02-03 00:13:00";27,59
"2023-02-03 00:14:00";27,59
"2023-02-03 00:15:00";27,54
"2023-02-03 00:16:00";27,48
"2023-02-03 00:17:00";27,46
"2023-02-03 00:18:00";27,42
"2023-02-03 00:19:00";27,38
"2023-02-03 00:20:00";27,29
"2023-02-03 00:21:00";27,26
"2023-02-03 00:22:00";27,21
"2023-02-03 00:23:00";27,21
"2023-02-03 00:24:00";27,17
"2023-02-03 00:25:00";27,17
"2023-02-03 00:26:00";27,13
"2023-02-03 00:27:00";27,1
"2023-02-03 00:28:00";27,04
"2023-02-03 00:29:00";26,98
"2023-02-03 00:30:00";26,95
"2023-02-03 00:31:00";26,9
"2023-02-03 00:32:00";26,9
"2023-02-03 00:33:00";26,87
"2023-02-03 00:34:00";26,83
"2023-02-03 00:35:00";26,78
"2023-02-03 00:36:00";26,75
"2023-02-03 00:37:00";26,71
"2023-02-03 00:38:00";26,64
"2023-02-03 00:39:00";26,59
"2023-02-03 00:40:00";26,55
"2023-02-03 00:41:00";26,55
"2023-02-03 00:42:00";26,55
"2023-02-03 00:43:00";26,51
"2023-02-03 00:44:00";26,47
"2023-02-03 00:45:00";26,43
"2023-02-03 00:46:00";26,38
"2023-02-03 00:47:00";26,3
"2023-02-03 00:48:00";26,26
"2023-02-03 00:49:00";26,23
"2023-02-03 00:50:00";26,23
"2023-02-03 00:51:00";26,18
"2023-02-03 00:52:00";26,16
"2023-02-03 00:53:00";26,13
"2023-02-03 00:54:00";26,09
"2023-02-03 00:55:00";26,04
"2023-02-03 00:56:00";25,98
"2023-02-03 00:57:00";25,98
"2023-02-03 00:58:00";25,94
"2023-02-03 00:59:00";25,94
"2023-02-03 01:00:00";25,91
"2023-02-03 01:01:00";25,89
"2023-02-03 01:02:00";25,84
"2023-02-03 01:03:00";25,81
"2023-02-03 01:04:00";25,77
"2023-02-03 01:05:00";25,72
"2023-02-03 01:06:00";25,67
"2023-02-03 01:07:00";25,62
"2023-02-03 01:08:00";25,62
"2023-02-03 01:09:00";25,6
"2023-02-03 01:10:00";25,56
"2023-02-03 01:11:00";25,53
"2023-02-03 01:12:00";25,51
"2023-02-03 01:13:00";25,47
"2023-02-03 01:14:00";25,45
"2023-02-03 01:15:00";25,4
"2023-02-03 01:16:00";25,35
"2023-02-03 01:17:00";25,35
"2023-02-03 01:18:00";25,31
"2023-02-03 01:19:00";25,3
"2023-02-03 01:20:00";25,28
"2023-02-03 01:21:00";25,24
"2023-02-03 01:22:00";25,21
"2023-02-03 01:23:00";25,17
"2023-02-03 01:24:00";25,13
"2023-02-03 01:25:00";25,14
"2023-02-03 01:26:00";25,14
"2023-02-03 01:27:00";25,1
"2023-02-03 01:28:00";25,06
"2023-02-03 01:29:00";25,02
"2023-02-03 01:30:00";25
"2023-02-03 01:31:00";25
"2023-02-03 01:32:00";24,97
"2023-02-03 01:33:00";24,94
"2023-02-03 01:34:00";24,82
"2023-02-03 01:35:00";24,82
"2023-02-03 01:36:00";24,72
"2023-02-03 01:37:00";24,67
"2023-02-03 01:38:00";24,62
"2023-02-03 01:39:00";24,59
"2023-02-03 01:40:00";24,58
"2023-02-03 01:41:00";24,6
"2023-02-03 01:42:00";24,59
"2023-02-03 01:43:00";24,61
"2023-02-03 01:44:00";24,61
"2023-02-03 01:45:00";24,47
"2023-02-03 01:46:00";24,34
"2023-02-03 01:47:00";24,34
"2023-02-03 01:48:00";24,26
"2023-02-03 01:49:00";24,2
"2023-02-03 01:50:00";24,16
"2023-02-03 01:51:00";24,07
"2023-02-03 01:52:00";24,05
"2023-02-03 01:53:00";24,05
"2023-02-03 01:54:00";24,05
"2023-02-03 01:55:00";24,06
"2023-02-03 01:56:00";24,06
"2023-02-03 01:57:00";24,05
"2023-02-03 01:58:00";24,06
"2023-02-03 01:59:00";24,07
"2023-02-03 02:00:00";24,05
"2023-02-03 02:01:00";24,06
"2023-02-03 02:02:00";24,06
"2023-02-03 02:03:00";24,07
"2023-02-03 02:04:00";24,07
"2023-02-03 02:05:00";24,04
"2023-02-03 02:06:00";24,02
"2023-02-03 02:07:00";24
"2023-02-03 02:08:00";23,97
"2023-02-03 02:09:00";23,94
"2023-02-03 02:10:00";23,94
"2023-02-03 02:11:00";23,93
"2023-02-03 02:12:00";23,92
"2023-02-03 02:13:00";23,89
"2023-02-03 02:14:00";23,9
"2023-02-03 02:15:00";23,88
"2023-02-03 02:16:00";23,84
"2023-02-03 02:17:00";23,81
"2023-02-03 02:18:00";23,76
"2023-02-03 02:19:00";23,76
"2023-02-03 02:20:00";23,76
"2023-02-03 02:21:00";23,75
"2023-02-03 02:22:00";23,74
"2023-02-03 02:23:00";23,75
"2023-02-03 02:24:00";23,72
"2023-02-03 02:25:00";23,71
"2023-02-03 02:26:00";23,7
"2023-02-03 02:27:00";23,66
"2023-02-03 02:28:00";23,66
"2023-02-03 02:29:00";23,65
"2023-02-03 02:30:00";23,65
"2023-02-03 02:31:00";23,64
"2023-02-03 02:32:00";23,65
"2023-02-03 02:33:00";23,64
"2023-02-03 02:34:00";23,64
"2023-02-03 02:35:00";23,65
"2023-02-03 02:36:00";23,62
"2023-02-03 02:37:00";23,62
"2023-02-03 02:38:00";23,61
"2023-02-03 02:39:00";23,61
"2023-02-03 02:40:00";23,6
"2023-02-03 02:41:00";23,6
"2023-02-03 02:42:00";23,57
"2023-02-03 02:43:00";23,57
"2023-02-03 02:44:00";23,56
"2023-02-03 02:45:00";23,52
"2023-02-03 02:46:00";23,52
"2023-02-03 02:47:00";23,52
"2023-02-03 02:48:00";23,51
"2023-02-03 02:49:00";23,52
"2023-02-03 02:50:00";23,51
"2023-02-03 02:51:00";23,5
"2023-02-03 02:52:00";23,48
"2023-02-03 02:53:00";23,48
"2023-02-03 02:54:00";23,47
"2023-02-03 02:55:00";23,47
"2023-02-03 02:56:00";23,45
"2023-02-03 02:57:00";23,45
"2023-02-03 02:58:00";23,43
"2023-02-03 02:59:00";23,41
"2023-02-03 03:00:00";23,4
"2023-02-03 03:01:00";23,4
"2023-02-03 03:02:00";23,38
"2023-02-03 03:03:00";23,37
"2023-02-03 03:04:00";23,37
"2023-02-03 03:05:00";23,34
"2023-02-03 03:06:00";23,35
"2023-02-03 03:07:00";23,32
"2023-02-03 03:08:00";23,31
"2023-02-03 03:09:00";23,31
"2023-02-03 03:10:00";23,29
"2023-02-03 03:11:00";23,29
"2023-02-03 03:12:00";23,27
"2023-02-03 03:13:00";23,27
"2023-02-03 03:14:00";23,25
"2023-02-03 03:15:00";23,24
"2023-02-03 03:16:00";23,21
"2023-02-03 03:17:00";23,2
"2023-02-03 03:18:00";23,21
"2023-02-03 03:19:00";23,18
"2023-02-03 03:20:00";23,2
"2023-02-03 03:21:00";23,18
"2023-02-03 03:22:00";23,18
"2023-02-03 03:23:00";23,18
"2023-02-03 03:24:00";23,18
"2023-02-03 03:25:00";23,19
"2023-02-03 03:26:00";23,19
"2023-02-03 03:27:00";23,19
"2023-02-03 03:28:00";23,19
"2023-02-03 03:29:00";23,2
"2023-02-03 03:30:00";23,21
"2023-02-03 03:31:00";23,21
"2023-02-03 03:32:00";23,21
"2023-02-03 03:33:00";23,22
"2023-02-03 03:34:00";23,47
"2023-02-03 03:35:00";23,44
"2023-02-03 03:36:00";23,37
"2023-02-03 03:37:00";23,34
"2023-02-03 03:38:00";23,34
"2023-02-03 03:39:00";23,33
"2023-02-03 03:40:00";23,35
"2023-02-03 03:41:00";23,44
"2023-02-03 03:42:00";23,44
"2023-02-03 03:43:00";23,51
"2023-02-03 03:44:00";23,59
"2023-02-03 03:45:00";23,65
"2023-02-03 03:46:00";23,73
"2023-02-03 03:47:00";23,76
"2023-02-03 03:48:00";23,79
"2023-02-03 03:49:00";23,84
"2023-02-03 03:50:00";23,94
"2023-02-03 03:51:00";24,05
"2023-02-03 03:52:00";24,14
"2023-02-03 03:53:00";24,21
"2023-02-03 03:54:00";24,3
"2023-02-03 03:55:00";24,38
"2023-02-03 03:56:00";24,49
"2023-02-03 03:57:00";24,62
"2023-02-03 03:58:00";24,45
"2023-02-03 03:59:00";24,45
"2023-02-03 04:00:00";24,21
"2023-02-03 04:01:00";24
"2023-02-03 04:02:00";23,83
"2023-02-03 04:03:00";23,7
"2023-02-03 04:04:00";23,61
"2023-02-03 04:05:00";23,54
"2023-02-03 04:06:00";23,48
"2023-02-03 04:07:00";23,45
"2023-02-03 04:08:00";23,42
"2023-02-03 04:09:00";23,39
"2023-02-03 04:10:00";23,36
"2023-02-03 04:11:00";23,34
"2023-02-03 04:12:00";23,33
"2023-02-03 04:13:00";23,32
"2023-02-03 04:14:00";23,31
"2023-02-03 04:15:00";23,31
"2023-02-03 04:16:00";23,32
"2023-02-03 04:17:00";23,33
"2023-02-03 04:18:00";23,35
"2023-02-03 04:19:00";23,36
"2023-02-03 04:20:00";23,38
"2023-02-03 04:21:00";23,41
"2023-02-03 04:22:00";23,43
"2023-02-03 04:23:00";23,44
"2023-02-03 04:24:00";23,47
"2023-02-03 04:25:00";23,49
"2023-02-03 04:26:00";23,49
"2023-02-03 04:27:00";23,51
"2023-02-03 04:28:00";23,52
"2023-02-03 04:29:00";23,5
"2023-02-03 04:30:00";23,51
"2023-02-03 04:31:00";23,51
"2023-02-03 04:32:00";23,49
"2023-02-03 04:33:00";23,49
"2023-02-03 04:34:00";23,48
"2023-02-03 04:35:00";23,49
"2023-02-03 04:36:00";23,5
"2023-02-03 04:37:00";23,49
"2023-02-03 04:38:00";23,47
"2023-02-03 04:39:00";23,45
"2023-02-03 04:40:00";23,45
"2023-02-03 04:41:00";23,44
"2023-02-03 04:42:00";23,43
"2023-02-03 04:43:00";23,42
"2023-02-03 04:44:00";23,43
"2023-02-03 04:45:00";23,42
"2023-02-03 04:46:00";23,42
"2023-02-03 04:47:00";23,4
"2023-02-03 04:48:00";23,4
"2023-02-03 04:49:00";23,4
"2023-02-03 04:50:00";23,39
"2023-02-03 04:51:00";23,37
"2023-02-03 04:52:00";23,36
"2023-02-03 04:53:00";23,37
"2023-02-03 04:54:00";23,35
"2023-02-03 04:55:00";23,35
"2023-02-03 04:56:00";23,33
"2023-02-03 04:57:00";23,31
"2023-02-03 04:58:00";23,32
"2023-02-03 04:59:00";23,29
"2023-02-03 05:00:00";23,28
"2023-02-03 05:01:00";23,28
"2023-02-03 05:02:00";23,27
"2023-02-03 05:03:00";23,27
"2023-02-03 05:04:00";23,27
"2023-02-03 05:05:00";23,26
"2023-02-03 05:06:00";23,26
"2023-02-03 05:07:00";23,24
"2023-02-03 05:08:00";23,22
"2023-02-03 05:09:00";23,23
"2023-02-03 05:10:00";23,23
"2023-02-03 05:11:00";23,21
"2023-02-03 05:12:00";23,2
"2023-02-03 05:13:00";23,2
"2023-02-03 05:14:00";23,19
"2023-02-03 05:15:00";23,17
"2023-02-03 05:16:00";23,17
"2023-02-03 05:17:00";23,16
"2023-02-03 05:18:00";23,15
"2023-02-03 05:19:00";23,16
"2023-02-03 05:20:00";23,15
"2023-02-03 05:21:00";23,15
"2023-02-03 05:22:00";23,15
"2023-02-03 05:23:00";23,16
"2023-02-03 05:24:00";23,18
"2023-02-03 05:25:00";23,19
"2023-02-03 05:26:00";23,21
"2023-02-03 05:27:00";23,23
"2023-02-03 05:28:00";23,23
"2023-02-03 05:29:00";23,27
"2023-02-03 05:30:00";23,29
"2023-02-03 05:31:00";23,29
"2023-02-03 05:32:00";23,27
"2023-02-03 05:33:00";23,29
"2023-02-03 05:34:00";23,3
"2023-02-03 05:35:00";23,31
"2023-02-03 05:36:00";23,31
"2023-02-03 05:37:00";23,3
"2023-02-03 05:38:00";23,31
"2023-02-03 05:39:00";23,33
"2023-02-03 05:40:00";23,33
"2023-02-03 05:41:00";23,33
"2023-02-03 05:42:00";23,32
"2023-02-03 05:43:00";23,33
"2023-02-03 05:44:00";23,32
"2023-02-03 05:45:00";23,32
"2023-02-03 05:46:00";23,3
"2023-02-03 05:47:00";23,32
"2023-02-03 05:48:00";23,3
"2023-02-03 05:49:00";23,29
"2023-02-03 05:50:00";23,29
"2023-02-03 05:51:00";23,31
"2023-02-03 05:52:00";23,31
"2023-02-03 05:53:00";23,31
"2023-02-03 05:54:00";23,31
"2023-02-03 05:55:00";23,32
"2023-02-03 05:56:00";23,34
"2023-02-03 05:57:00";23,33
"2023-02-03 05:58:00";23,32
"2023-02-03 05:59:00";23,31
"2023-02-03 06:00:00";23,3
"2023-02-03 06:01:00";23,28
"2023-02-03 06:02:00";23,27
"2023-02-03 06:03:00";23,27
"2023-02-03 06:04:00";23,25
"2023-02-03 06:05:00";23,2
"2023-02-03 06:06:00";23,18
"2023-02-03 06:07:00";23,18
"2023-02-03 06:08:00";23,15
"2023-02-03 06:09:00";23,13
"2023-02-03 06:10:00";23,13
"2023-02-03 06:11:00";23,11
"2023-02-03 06:12:00";23,11
"2023-02-03 06:13:00";23,09
"2023-02-03 06:14:00";23,06
"2023-02-03 06:15:00";23,06
"2023-02-03 06:16:00";23,04
